instance,algo,param_name,param_value,run_id,seed,objective
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,4,12348,77.18171683662123
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,5,12349,77.17047317116962
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,6,12350,78.31962929193786
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,7,12351,73.43111220122073
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,8,12352,77.20929725893522
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,9,12353,88.53017145091327
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,10,12354,85.60989638394159
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,11,12355,85.8101823360459
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,12,12356,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,13,12357,77.64707096468213
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,14,12358,80.52446951151344
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,15,12359,81.8020239965768
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,16,12360,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,17,12361,81.48836902359484
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,18,12362,78.34047196173312
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,19,12363,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.7,20,12364,75.91039870641882
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,1,12345,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,2,12346,81.43353561572248
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,3,12347,76.52971966148274
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,4,12348,77.18171683662123
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,5,12349,73.21454786484344
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,6,12350,81.43353561572248
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,7,12351,80.64645795546996
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,8,12352,75.81548690053543
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,9,12353,88.53017145091327
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,10,12354,83.03244348688006
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,11,12355,83.12827563890768
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,12,12356,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,13,12357,74.04699887091671
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,14,12358,79.39064392595732
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,15,12359,82.05269389756843
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,16,12360,86.22993322715305
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,17,12361,83.13726990475001
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,18,12362,80.92125314815507
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,19,12363,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.8,20,12364,77.17047317116962
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,1,12345,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,2,12346,78.26565856408403
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,3,12347,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,4,12348,81.8020239965768
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,5,12349,83.83253611027844
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,6,12350,81.43353561572248
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,7,12351,81.48836902359484
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,8,12352,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,9,12353,88.53017145091327
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,10,12354,83.94433097060266
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,11,12355,86.43548156892767
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,12,12356,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,13,12357,74.04699887091671
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,14,12358,79.39064392595732
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,15,12359,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,16,12360,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,17,12361,80.64645795546996
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,18,12362,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,19,12363,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,0.9,20,12364,77.40407092100621
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,1,12345,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,2,12346,81.43353561572248
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,3,12347,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,4,12348,81.8020239965768
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,5,12349,83.83253611027844
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,6,12350,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,7,12351,81.48836902359484
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,8,12352,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,9,12353,88.53017145091327
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,10,12354,83.94433097060266
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,11,12355,81.48836902359484
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,12,12356,77.2586020283657
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,13,12357,74.04699887091671
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,14,12358,79.39064392595732
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,15,12359,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,16,12360,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,17,12361,81.48836902359484
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,18,12362,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,19,12363,83.791500300573
instances\Geo\Geo 100 1.txt,GRC2,beta,1.0,20,12364,81.89891223778783
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,1,12345,159.0347472396317
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,2,12346,156.9356089385167
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,3,12347,159.26600754410867
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,4,12348,155.61665343423564
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,5,12349,149.31967923347923
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,6,12350,156.5133717294729
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,7,12351,153.36908186924532
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,8,12352,158.0023527883742
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,9,12353,161.3028949106761
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,10,12354,159.0347472396317
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,11,12355,152.16417179914757
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,12,12356,150.0430837941759
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,13,12357,149.70816552447275
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,14,12358,157.22891259221288
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,15,12359,151.18380614784948
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,16,12360,153.96012546488072
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,17,12361,154.1402389405949
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,18,12362,156.5133717294729
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,19,12363,146.94023726047655
instances\Geo\Geo 100 10.txt,GRC,alpha,0.1,20,12364,154.43868286944806
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,1,12345,158.0023527883742
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,2,12346,150.69756052397332
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,3,12347,148.20571540852745
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,4,12348,145.27913189723688
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,5,12349,148.05157125197775
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,6,12350,145.93169766975717
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,7,12351,153.66063307090266
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,8,12352,146.2741700029113
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,9,12353,147.42205446195837
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,10,12354,146.7396759582459
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,11,12355,150.72930836505108
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,12,12356,145.29152986561854
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,13,12357,148.11572977831827
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,14,12358,155.1854375075876
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,15,12359,155.55384050321405
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,16,12360,143.7013701883224
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,17,12361,148.8085795399481
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,18,12362,149.031630893668
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,19,12363,144.86782267404539
instances\Geo\Geo 100 10.txt,GRC,alpha,0.2,20,12364,156.33727588783995
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,1,12345,146.48865151142851
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,2,12346,153.36908186924532
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,3,12347,141.32968559897824
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,4,12348,148.9133372016734
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,5,12349,133.07401717240379
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,6,12350,136.2029864211675
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,7,12351,137.41071601243192
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,8,12352,145.40821536224337
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,9,12353,143.9741177416911
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,10,12354,140.2716091811806
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,11,12355,148.72988317757768
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,12,12356,143.3883920879411
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,13,12357,134.8201572194785
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,14,12358,152.1876072337598
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,15,12359,142.29360161383147
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,16,12360,147.0127147683723
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,17,12361,140.3642154322634
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,18,12362,141.26723653833864
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,19,12363,141.26715010514897
instances\Geo\Geo 100 10.txt,GRC,alpha,0.3,20,12364,155.6323604094768
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,1,12345,142.76391523794425
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,2,12346,133.0666059050725
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,3,12347,144.1172880153566
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,4,12348,134.61483725134045
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,5,12349,133.07401717240379
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,6,12350,135.76576385485075
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,7,12351,130.07271760636027
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,8,12352,132.463222577046
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,9,12353,132.41454554747088
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,10,12354,130.52991907065166
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,11,12355,134.39634258337438
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,12,12356,132.56213277680274
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,13,12357,133.0666059050725
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,14,12358,141.57895470889204
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,15,12359,135.17862302886866
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,16,12360,138.13929005973634
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,17,12361,134.7099719620249
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,18,12362,141.057772620977
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,19,12363,128.13548210182734
instances\Geo\Geo 100 10.txt,GRC,alpha,0.4,20,12364,151.34413943683313
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,1,12345,124.23429324580148
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,2,12346,126.67320412826639
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,3,12347,134.10184538236504
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,4,12348,124.05989490387111
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,5,12349,125.36902418303504
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,6,12350,137.3966325328123
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,7,12351,128.86079180323165
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,8,12352,123.82118484718163
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,9,12353,128.24880670760925
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,10,12354,126.58619811763919
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,11,12355,130.20373855024783
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,12,12356,128.8408963936473
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,13,12357,134.71801196799638
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,14,12358,124.22421414019136
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,15,12359,126.58757581027679
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,16,12360,129.49906045292238
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,17,12361,133.24393146177368
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,18,12362,122.06680480698226
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,19,12363,124.37645605835134
instances\Geo\Geo 100 10.txt,GRC,alpha,0.5,20,12364,123.35128259035416
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,1,12345,118.55071221894497
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,2,12346,120.74232282459324
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,3,12347,116.65554686747885
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,4,12348,114.28065356158793
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,5,12349,128.23324662244528
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,6,12350,128.43125998452987
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,7,12351,121.15865781965866
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,8,12352,128.8449810618074
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,9,12353,124.57354668177197
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,10,12354,118.328530931973
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,11,12355,124.21314291077464
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,12,12356,122.67330543634495
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,13,12357,127.02844091886274
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,14,12358,116.91992736504697
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,15,12359,115.60249533014655
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,16,12360,108.60296274459633
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,17,12361,114.40829489196904
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,18,12362,128.34006906662657
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,19,12363,116.03711060415387
instances\Geo\Geo 100 10.txt,GRC,alpha,0.6,20,12364,126.54204418241709
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,1,12345,125.73712900472326
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,2,12346,122.16104447091757
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,3,12347,127.98948370545212
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,4,12348,116.20464604522918
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,5,12349,107.84620817070234
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,6,12350,117.25053796042748
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,7,12351,121.79670798096369
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,8,12352,106.67777071010201
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,9,12353,119.75418654341532
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,10,12354,120.32798538205726
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,11,12355,111.32840945784707
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,12,12356,107.86820322395127
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,13,12357,117.28566699657702
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,14,12358,120.51299951323048
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,15,12359,109.04587662812986
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,16,12360,112.3868412679276
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,17,12361,108.1372943169876
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,18,12362,115.49699869294672
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,19,12363,116.08404457371157
instances\Geo\Geo 100 10.txt,GRC,alpha,0.7,20,12364,124.02247564935881
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,1,12345,112.77865652071637
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,2,12346,97.03741287514777
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,3,12347,104.72323354649204
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,4,12348,96.98026257263128
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,5,12349,103.58942543491904
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,6,12350,106.44826562161957
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,7,12351,103.07184104590162
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,8,12352,117.19591589802215
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,9,12353,114.88821165753461
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,10,12354,100.38532654123182
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,11,12355,105.64798153425596
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,12,12356,108.09174489197515
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,13,12357,121.79670798096369
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,14,12358,100.49831484068903
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,15,12359,119.60871483699049
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,16,12360,124.59108710902196
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,17,12361,107.79335282749634
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,18,12362,103.29952912308947
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,19,12363,98.89976463236688
instances\Geo\Geo 100 10.txt,GRC,alpha,0.8,20,12364,117.69580908976974
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,1,12345,107.86820322395127
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,2,12346,97.03741287514777
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,3,12347,104.72323354649204
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,4,12348,96.98026257263128
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,5,12349,114.00563493458296
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,6,12350,99.51961753783904
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,7,12351,96.66494672371996
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,8,12352,116.20559897353795
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,9,12353,95.34313158179289
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,10,12354,117.45945588552503
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,11,12355,97.03741287514777
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,12,12356,97.54754572342613
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,13,12357,104.50586522802656
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,14,12358,100.65000088532737
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,15,12359,107.17499664953351
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,16,12360,96.66494672371996
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,17,12361,106.89338346899079
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,18,12362,100.24285878661094
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,19,12363,114.67129916528418
instances\Geo\Geo 100 10.txt,GRC,alpha,0.9,20,12364,116.96385853782161
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,1,12345,97.14596419965972
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,2,12346,97.54754572342613
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,3,12347,107.2244884197455
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,4,12348,111.92561238252136
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,5,12349,99.51961753783904
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,6,12350,104.51308085581975
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,7,12351,93.95932170123996
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,8,12352,109.05139490899566
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,9,12353,117.28566699657702
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,10,12354,85.83064959338215
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,11,12355,111.07461336232541
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,12,12356,101.05574750811
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,13,12357,103.58942543491904
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,14,12358,104.76905487397755
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,15,12359,81.00927553264557
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,16,12360,96.98026257263128
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,17,12361,94.45036665483765
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,18,12362,111.65347190757909
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,19,12363,110.70561636467761
instances\Geo\Geo 100 10.txt,GRC,alpha,1.0,20,12364,102.35968714805782
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,1,12345,139.36081360418729
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,2,12346,127.86972360031993
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,3,12347,151.18380614784948
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,4,12348,134.35684843693258
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,5,12349,145.93169766975717
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,6,12350,142.59903920932783
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,7,12351,144.1172880153566
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,8,12352,141.32968559897824
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,9,12353,149.09765837014433
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,10,12354,143.23751028324745
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,11,12355,141.72018812174758
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,12,12356,139.90066214213311
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,13,12357,133.00671237156388
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,14,12358,146.6786408914309
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,15,12359,149.31967923347923
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,16,12360,140.90934404204728
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,17,12361,147.8291559007885
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,18,12362,145.40821536224337
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,19,12363,141.72018812174758
instances\Geo\Geo 100 10.txt,GRC2,beta,0.1,20,12364,142.29360161383147
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,1,12345,152.47707886682807
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,2,12346,148.40873440485635
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,3,12347,159.3638810428051
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,4,12348,151.19989795052018
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,5,12349,146.66020905057673
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,6,12350,156.7906946248238
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,7,12351,145.93169766975717
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,8,12352,160.39792829585627
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,9,12353,153.59193579549716
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,10,12354,142.73209448422384
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,11,12355,151.18380614784948
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,12,12356,146.6846383374546
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,13,12357,152.5321308783303
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,14,12358,155.79225550278426
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,15,12359,152.51367514717697
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,16,12360,147.59516141216935
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,17,12361,153.8610852110702
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,18,12362,152.24704803782143
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,19,12363,142.67520009901963
instances\Geo\Geo 100 10.txt,GRC2,beta,0.2,20,12364,150.47976446099293
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,1,12345,152.7605455664596
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,2,12346,159.3638810428051
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,3,12347,156.5133717294729
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,4,12348,151.19989795052018
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,5,12349,153.34371384258102
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,6,12350,159.0347472396317
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,7,12351,153.36908186924532
instances\Geo\Geo 100 10.txt,GRC2,beta,0.3,8,12352,156.5133717294729
